sample_id,operation,duration_us
CT-0002944,ed25519_sign,864.9
CT-0002945,ed25519_sign,838.2
CT-0002946,ed25519_sign,860.1
CT-0002947,ed25519_sign,860.7
CT-0002948,ed25519_sign,864.2
CT-0002949,ed25519_sign,856.0
CT-0002950,ed25519_sign,837.8
CT-0002951,ed25519_sign,867.6
CT-0002952,ed25519_sign,872.1
CT-0002953,ed25519_sign,870.5
CT-0002954,ed25519_sign,864.5
CT-0002955,ed25519_sign,864.2
CT-0002956,ed25519_sign,876.0
CT-0002957,ed25519_sign,859.0
CT-0002958,ed25519_sign,868.4
CT-0002959,ed25519_sign,863.9
CT-0002960,ed25519_sign,855.1
CT-0002961,ed25519_sign,872.0
CT-0002962,ed25519_sign,856.5
CT-0002963,ed25519_sign,864.5
CT-0002964,ed25519_sign,850.8
CT-0002965,ed25519_sign,861.1
CT-0002966,ed25519_sign,859.4
CT-0002967,ed25519_sign,872.1
CT-0002968,ed25519_sign,859.5
CT-0002969,ed25519_sign,869.3
CT-0002970,ed25519_sign,852.5
CT-0002971,ed25519_sign,862.7
CT-0002972,ed25519_sign,858.2
CT-0002973,ed25519_sign,859.1
CT-0002974,ed25519_sign,866.9
CT-0002975,ed25519_sign,855.1
CT-0002976,ed25519_sign,865.4
CT-0002977,ed25519_sign,862.7
CT-0002978,ed25519_sign,861.7
CT-0002979,ed25519_sign,862.4
CT-0002980,ed25519_sign,861.0
CT-0002981,ed25519_sign,857.4
CT-0002982,ed25519_sign,860.7
CT-0002983,ed25519_sign,864.1
CT-0002984,ed25519_sign,866.0
CT-0002985,ed25519_sign,857.9
CT-0002986,ed25519_sign,852.8
CT-0002987,ed25519_sign,862.3
CT-0002988,ed25519_sign,870.9
CT-0002989,ed25519_sign,863.0
CT-0002990,ed25519_sign,875.9
CT-0002991,ed25519_sign,854.2
CT-0002992,ed25519_sign,882.9
CT-0002993,ed25519_sign,857.8
CT-0002994,ed25519_sign,863.7
CT-0002995,ed25519_sign,870.2
CT-0002996,ed25519_sign,857.0
CT-0002997,ed25519_sign,864.9
CT-0002998,ed25519_sign,863.1
CT-0002999,ed25519_sign,850.7
CT-0003000,ed25519_sign,853.3
CT-0003001,key_context,17.6
CT-0003002,key_context,17.6
CT-0003003,key_context,20.2
CT-0003004,key_context,21.8
CT-0003005,key_context,20.5
CT-0003006,key_context,20.2
CT-0003007,key_context,20.0
CT-0003008,key_context,19.6
CT-0003009,key_context,20.6
CT-0003010,key_context,21.2
CT-0003011,key_context,22.4
CT-0003012,key_context,20.4
CT-0003013,key_context,21.7
CT-0003014,key_context,18.1
CT-0003015,key_context,20.5
CT-0003016,key_context,20.9
CT-0003017,key_context,20.0
CT-0003018,key_context,18.9
CT-0003019,key_context,18.9
CT-0003020,key_context,18.2
CT-0003021,key_context,18.9
CT-0003022,key_context,21.0
CT-0003023,key_context,21.1
CT-0003024,key_context,20.9
CT-0003025,key_context,18.9
CT-0003026,key_context,21.2
CT-0003027,key_context,20.0
CT-0003028,key_context,19.5
CT-0003029,key_context,20.9
CT-0003030,key_context,20.4
CT-0003031,key_context,19.5
CT-0003032,key_context,19.4
CT-0003033,key_context,19.2
CT-0003034,key_context,17.5
CT-0003035,key_context,19.4
CT-0003036,key_context,21.1
CT-0003037,key_context,21.8
CT-0003038,key_context,20.9
CT-0003039,key_context,18.7
CT-0003040,key_context,19.8
CT-0003041,key_context,21.3
CT-0003042,key_context,20.0
CT-0003043,key_context,20.5
CT-0003044,key_context,21.7
CT-0003045,key_context,21.3
CT-0003046,key_context,19.6
CT-0003047,key_context,19.7
CT-0003048,key_context,20.6
CT-0003049,key_context,21.3
CT-0003050,key_context,19.0
CT-0003051,key_context,18.0
CT-0003052,key_context,20.2
CT-0003053,key_context,19.8
CT-0003054,key_context,19.3
CT-0003055,key_context,20.2
CT-0003056,key_context,20.4
CT-0003057,key_context,20.8
CT-0003058,key_context,19.3
CT-0003059,key_context,20.9
CT-0003060,key_context,20.0
CT-0003061,key_context,21.9
CT-0003062,key_context,19.8
CT-0003063,key_context,18.2
CT-0003064,key_context,20.8
CT-0003065,key_context,20.8
CT-0003066,key_context,20.3
CT-0003067,key_context,18.8
CT-0003068,key_context,20.5
CT-0003069,key_context,20.1
CT-0003070,key_context,19.2
CT-0003071,key_context,21.2
CT-0003072,key_context,19.0
CT-0003073,key_context,19.4
CT-0003074,key_context,21.3
CT-0003075,key_context,18.1
CT-0003076,key_context,21.3
CT-0003077,key_context,20.7
CT-0003078,key_context,22.3
CT-0003079,key_context,19.0
CT-0003080,key_context,20.3
CT-0003081,key_context,21.9
CT-0003082,key_context,19.2
CT-0003083,key_context,21.1
CT-0003084,key_context,19.5
CT-0003085,key_context,20.7
CT-0003086,key_context,19.3
CT-0003087,key_context,19.3
CT-0003088,key_context,19.7
CT-0003089,key_context,19.6
CT-0003090,key_context,20.7
CT-0003091,key_context,19.5
CT-0003092,key_context,21.1
CT-0003093,key_context,18.4
CT-0003094,key_context,22.2
CT-0003095,key_context,20.3
CT-0003096,key_context,19.7
CT-0003097,key_context,20.1
CT-0003098,key_context,19.9
CT-0003099,key_context,19.6
CT-0003100,key_context,21.1
CT-0003101,key_context,19.0
CT-0003102,key_context,21.5
CT-0003103,key_context,18.9
CT-0003104,key_context,20.3
CT-0003105,key_context,20.0
CT-0003106,key_context,19.6
CT-0003107,key_context,20.6
CT-0003108,key_context,20.7
CT-0003109,key_context,20.7
CT-0003110,key_context,18.3
CT-0003111,key_context,20.2
CT-0003112,key_context,18.6
CT-0003113,key_context,21.0
CT-0003114,key_context,20.6
CT-0003115,key_context,21.8
CT-0003116,key_context,19.6
CT-0003117,key_context,20.8
CT-0003118,key_context,18.9
CT-0003119,key_context,20.3
CT-0003120,key_context,20.0
CT-0003121,key_context,19.8
CT-0003122,key_context,20.7
CT-0003123,key_context,21.0
CT-0003124,key_context,19.7
CT-0003125,key_context,19.7
CT-0003126,key_context,18.9
CT-0003127,key_context,20.9
CT-0003128,key_context,20.8
CT-0003129,key_context,20.0
CT-0003130,key_context,20.3
CT-0003131,key_context,21.0
CT-0003132,key_context,20.3
CT-0003133,key_context,20.1
CT-0003134,key_context,19.7
CT-0003135,key_context,22.0
CT-0003136,key_context,21.8
CT-0003137,key_context,20.5
CT-0003138,key_context,21.0
CT-0003139,key_context,21.6
CT-0003140,key_context,21.2
CT-0003141,key_context,21.1
CT-0003142,key_context,20.3
CT-0003143,key_context,20.0
CT-0003144,key_context,21.2
CT-0003145,key_context,19.6
CT-0003146,key_context,19.4
CT-0003147,key_context,17.5
CT-0003148,key_context,22.5
CT-0003149,key_context,19.7
CT-0003150,key_context,19.8
CT-0003151,key_context,20.1
CT-0003152,key_context,19.6
CT-0003153,key_context,19.8
CT-0003154,key_context,19.5
CT-0003155,key_context,20.0
CT-0003156,key_context,19.7
CT-0003157,key_context,18.0
CT-0003158,key_context,20.5
CT-0003159,key_context,20.0
CT-0003160,key_context,20.8
CT-0003161,key_context,20.3
CT-0003162,key_context,19.8
CT-0003163,key_context,19.5
CT-0003164,key_context,20.1
CT-0003165,key_context,19.0
CT-0003166,key_context,22.1
CT-0003167,key_context,19.5
CT-0003168,key_context,19.5
CT-0003169,key_context,19.4
CT-0003170,key_context,20.7
CT-0003171,key_context,19.7
CT-0003172,key_context,20.6
CT-0003173,key_context,19.4
CT-0003174,key_context,19.5
CT-0003175,key_context,21.0
CT-0003176,key_context,20.6
CT-0003177,key_context,19.8
CT-0003178,key_context,19.5
CT-0003179,key_context,19.9
CT-0003180,key_context,19.9
CT-0003181,key_context,19.7
CT-0003182,key_context,19.9
CT-0003183,key_context,18.3
CT-0003184,key_context,20.7
CT-0003185,key_context,20.4
CT-0003186,key_context,19.5
CT-0003187,key_context,21.1
CT-0003188,key_context,19.2
CT-0003189,key_context,19.5
CT-0003190,key_context,19.3
CT-0003191,key_context,20.5
CT-0003192,key_context,19.6
CT-0003193,key_context,20.1
CT-0003194,key_context,21.7
CT-0003195,key_context,20.7
CT-0003196,key_context,21.0
CT-0003197,key_context,20.3
CT-0003198,key_context,19.3
CT-0003199,key_context,19.9
CT-0003200,key_context,19.4
CT-0003201,key_context,20.1
CT-0003202,key_context,20.4
CT-0003203,key_context,18.7
CT-0003204,key_context,19.6
CT-0003205,key_context,20.5
CT-0003206,key_context,19.9
CT-0003207,key_context,20.8
CT-0003208,key_context,21.5
CT-0003209,key_context,19.4
CT-0003210,key_context,20.0
CT-0003211,key_context,19.9
CT-0003212,key_context,19.3
CT-0003213,key_context,21.9
CT-0003214,key_context,20.5
CT-0003215,key_context,21.3
CT-0003216,key_context,19.1
CT-0003217,key_context,19.7
CT-0003218,key_context,20.1
CT-0003219,key_context,20.3
CT-0003220,key_context,20.2
CT-0003221,key_context,19.5
CT-0003222,key_context,22.7
CT-0003223,key_context,21.8
CT-0003224,key_context,21.4
CT-0003225,key_context,19.7
CT-0003226,key_context,20.7
CT-0003227,key_context,19.0
CT-0003228,key_context,19.0
CT-0003229,key_context,20.3
CT-0003230,key_context,18.4
CT-0003231,key_context,18.8
CT-0003232,key_context,19.1
CT-0003233,key_context,19.6
CT-0003234,key_context,19.4
CT-0003235,key_context,18.0
CT-0003236,key_context,20.6
CT-0003237,key_context,21.1
CT-0003238,key_context,17.1
CT-0003239,key_context,20.7
CT-0003240,key_context,19.7
CT-0003241,key_context,19.9
CT-0003242,key_context,19.3
CT-0003243,key_context,18.9
CT-0003244,key_context,20.9
CT-0003245,key_context,20.4
CT-0003246,key_context,19.8
CT-0003247,key_context,20.4
CT-0003248,key_context,20.5
CT-0003249,key_context,20.3
CT-0003250,key_context,21.2
CT-0003251,key_context,18.2
CT-0003252,key_context,19.1
CT-0003253,key_context,20.8
CT-0003254,key_context,19.3
CT-0003255,key_context,18.5
CT-0003256,key_context,19.8
CT-0003257,key_context,19.8
CT-0003258,key_context,21.3
CT-0003259,key_context,17.6
CT-0003260,key_context,18.8
CT-0003261,key_context,20.8
CT-0003262,key_context,21.8
CT-0003263,key_context,20.4
CT-0003264,key_context,19.5
CT-0003265,key_context,19.8
CT-0003266,key_context,21.0
CT-0003267,key_context,19.6
CT-0003268,key_context,19.5
CT-0003269,key_context,19.9
CT-0003270,key_context,21.4
CT-0003271,key_context,20.2
CT-0003272,key_context,20.2
CT-0003273,key_context,18.8
CT-0003274,key_context,20.8
CT-0003275,key_context,18.7
CT-0003276,key_context,18.9
CT-0003277,key_context,19.7
CT-0003278,key_context,20.5
CT-0003279,key_context,19.5
CT-0003280,key_context,20.5
CT-0003281,key_context,19.4
CT-0003282,key_context,19.4
CT-0003283,key_context,20.0
CT-0003284,key_context,19.2
CT-0003285,key_context,19.5
CT-0003286,key_context,20.9
CT-0003287,key_context,20.4
CT-0003288,key_context,19.9
CT-0003289,key_context,21.0
CT-0003290,key_context,18.2
CT-0003291,key_context,19.9
CT-0003292,key_context,20.5
CT-0003293,key_context,21.0
CT-0003294,key_context,19.8
CT-0003295,key_context,18.7
CT-0003296,key_context,20.3
CT-0003297,key_context,19.7
CT-0003298,key_context,19.4
CT-0003299,key_context,20.5
CT-0003300,key_context,21.0
CT-0003301,key_context,19.2
CT-0003302,key_context,20.7
CT-0003303,key_context,21.5
CT-0003304,key_context,19.8
CT-0003305,key_context,20.7
CT-0003306,key_context,19.6
CT-0003307,key_context,21.9
CT-0003308,key_context,19.9
CT-0003309,key_context,20.2
CT-0003310,key_context,18.9
CT-0003311,key_context,19.6
CT-0003312,key_context,20.8
CT-0003313,key_context,17.8
CT-0003314,key_context,19.3
CT-0003315,key_context,22.5
CT-0003316,key_context,19.6
CT-0003317,key_context,18.9
CT-0003318,key_context,19.2
CT-0003319,key_context,20.1
CT-0003320,key_context,18.8
CT-0003321,key_context,18.8
CT-0003322,key_context,19.4
CT-0003323,key_context,18.6
CT-0003324,key_context,19.0
CT-0003325,key_context,20.3
CT-0003326,key_context,19.7
CT-0003327,key_context,19.3
CT-0003328,key_context,20.5
CT-0003329,key_context,19.1
CT-0003330,key_context,19.5
CT-0003331,key_context,19.7
CT-0003332,key_context,21.2
CT-0003333,key_context,20.5
CT-0003334,key_context,18.2
CT-0003335,key_context,20.0
CT-0003336,key_context,21.1
CT-0003337,key_context,20.5
CT-0003338,key_context,19.3
CT-0003339,key_context,19.9
CT-0003340,key_context,19.5
CT-0003341,key_context,21.5
CT-0003342,key_context,20.2
CT-0003343,key_context,22.5
CT-0003344,key_context,19.5
CT-0003345,key_context,20.0
CT-0003346,key_context,20.6
CT-0003347,key_context,19.3
CT-0003348,key_context,19.2
CT-0003349,key_context,19.3
CT-0003350,key_context,19.0
CT-0003351,key_context,20.4
CT-0003352,key_context,18.2
CT-0003353,key_context,18.9
CT-0003354,key_context,20.6
CT-0003355,key_context,21.8
CT-0003356,key_context,20.4
CT-0003357,key_context,20.1
CT-0003358,key_context,22.1
CT-0003359,key_context,19.1
CT-0003360,key_context,21.1
CT-0003361,key_context,21.1
CT-0003362,key_context,21.2
CT-0003363,key_context,21.4
CT-0003364,key_context,19.7
CT-0003365,key_context,20.4
CT-0003366,key_context,20.0
CT-0003367,key_context,21.7
CT-0003368,key_context,19.9
CT-0003369,key_context,19.6
CT-0003370,key_context,20.2
CT-0003371,key_context,20.7
CT-0003372,key_context,18.9
CT-0003373,key_context,19.0
CT-0003374,key_context,20.1
CT-0003375,key_context,21.0
CT-0003376,key_context,18.7
CT-0003377,key_context,21.1
CT-0003378,key_context,20.4
CT-0003379,key_context,19.6
CT-0003380,key_context,19.0
CT-0003381,key_context,21.5
CT-0003382,key_context,21.2
CT-0003383,key_context,20.5
CT-0003384,key_context,17.7
CT-0003385,key_context,20.8
CT-0003386,key_context,20.3
CT-0003387,key_context,20.4
CT-0003388,key_context,20.4
CT-0003389,key_context,21.9
CT-0003390,key_context,21.2
CT-0003391,key_context,21.0
CT-0003392,key_context,19.5
CT-0003393,key_context,19.5
CT-0003394,key_context,19.1
CT-0003395,key_context,21.2
CT-0003396,key_context,20.6
CT-0003397,key_context,19.1
CT-0003398,key_context,17.7
CT-0003399,key_context,20.1
CT-0003400,key_context,19.5
CT-0003401,key_context,20.3
CT-0003402,key_context,20.3
CT-0003403,key_context,20.3
CT-0003404,key_context,20.8
CT-0003405,key_context,22.2
CT-0003406,key_context,21.1
CT-0003407,key_context,18.5
CT-0003408,key_context,20.1
CT-0003409,key_context,17.3
CT-0003410,key_context,19.4
CT-0003411,key_context,18.8
CT-0003412,key_context,20.3
CT-0003413,key_context,19.5
CT-0003414,key_context,21.2
CT-0003415,key_context,20.0
CT-0003416,key_context,20.2
CT-0003417,key_context,20.0
CT-0003418,key_context,19.8
CT-0003419,key_context,19.4
CT-0003420,key_context,19.7
CT-0003421,key_context,19.6
CT-0003422,key_context,19.8
CT-0003423,key_context,19.8
CT-0003424,key_context,22.0
CT-0003425,key_context,19.4
CT-0003426,key_context,19.1
CT-0003427,key_context,18.6
CT-0003428,key_context,18.8
CT-0003429,key_context,19.2
CT-0003430,key_context,20.4
CT-0003431,key_context,20.2
CT-0003432,key_context,21.7
CT-0003433,key_context,19.0
CT-0003434,key_context,21.7
CT-0003435,key_context,20.3
CT-0003436,key_context,18.4
CT-0003437,key_context,20.3
CT-0003438,key_context,19.8
CT-0003439,key_context,20.7
CT-0003440,key_context,19.6
CT-0003441,key_context,19.5
CT-0003442,key_context,20.9
CT-0003443,key_context,22.5
CT-0003444,key_context,19.7
CT-0003445,key_context,19.9
CT-0003446,key_context,20.5
CT-0003447,key_context,19.1
CT-0003448,key_context,19.1
CT-0003449,key_context,20.8
CT-0003450,key_context,20.9
CT-0003451,key_context,21.7
CT-0003452,key_context,22.3
CT-0003453,key_context,21.2
CT-0003454,key_context,20.5
CT-0003455,key_context,20.7
CT-0003456,key_context,21.7
CT-0003457,key_context,20.0
CT-0003458,key_context,20.3
CT-0003459,key_context,20.6
CT-0003460,key_context,19.2
CT-0003461,key_context,21.5
CT-0003462,key_context,21.8
CT-0003463,key_context,19.5
CT-0003464,key_context,19.5
CT-0003465,key_context,18.3
CT-0003466,key_context,19.3
CT-0003467,key_context,20.2
CT-0003468,key_context,21.1
CT-0003469,key_context,20.1
CT-0003470,key_context,18.6
CT-0003471,key_context,21.3
CT-0003472,key_context,20.2
CT-0003473,key_context,18.4
CT-0003474,key_context,19.2
CT-0003475,key_context,20.6
CT-0003476,key_context,19.9
CT-0003477,key_context,19.2
CT-0003478,key_context,18.7
CT-0003479,key_context,19.4
CT-0003480,key_context,21.0
CT-0003481,key_context,18.4
CT-0003482,key_context,20.4
CT-0003483,key_context,19.6
CT-0003484,key_context,20.5
CT-0003485,key_context,19.8
CT-0003486,key_context,19.9
CT-0003487,key_context,19.5
CT-0003488,key_context,18.1
CT-0003489,key_context,20.1
CT-0003490,key_context,20.0
CT-0003491,key_context,17.7
CT-0003492,key_context,19.8
CT-0003493,key_context,20.3
CT-0003494,key_context,19.9
CT-0003495,key_context,20.3
CT-0003496,key_context,20.1
CT-0003497,key_context,20.6
CT-0003498,key_context,19.9
CT-0003499,key_context,18.7
CT-0003500,key_context,22.0
CT-0003501,key_context,20.0
CT-0003502,key_context,20.2
CT-0003503,key_context,21.5
CT-0003504,key_context,19.8
CT-0003505,key_context,20.2
CT-0003506,key_context,20.0
CT-0003507,key_context,18.8
CT-0003508,key_context,20.0
CT-0003509,key_context,18.2
CT-0003510,key_context,21.0
CT-0003511,key_context,20.6
CT-0003512,key_context,21.8
CT-0003513,key_context,19.9
CT-0003514,key_context,20.5
CT-0003515,key_context,20.5
CT-0003516,key_context,21.5
CT-0003517,key_context,21.0
CT-0003518,key_context,20.0
CT-0003519,key_context,18.0
CT-0003520,key_context,20.3
CT-0003521,key_context,19.3
CT-0003522,key_context,20.2
CT-0003523,key_context,20.2
CT-0003524,key_context,19.1
CT-0003525,key_context,19.9
CT-0003526,key_context,23.0
CT-0003527,key_context,20.0
CT-0003528,key_context,20.8
CT-0003529,key_context,20.0
CT-0003530,key_context,20.4
CT-0003531,key_context,19.9
CT-0003532,key_context,19.1
CT-0003533,key_context,21.1
CT-0003534,key_context,20.2
CT-0003535,key_context,21.5
CT-0003536,key_context,19.7
CT-0003537,key_context,20.4
CT-0003538,key_context,20.3
CT-0003539,key_context,19.9
CT-0003540,key_context,20.3
CT-0003541,key_context,19.8
CT-0003542,key_context,18.5
CT-0003543,key_context,18.7
CT-0003544,key_context,21.6
CT-0003545,key_context,21.3
CT-0003546,key_context,17.5
CT-0003547,key_context,19.3
CT-0003548,key_context,20.9
CT-0003549,key_context,19.3
CT-0003550,key_context,19.1
CT-0003551,key_context,18.9
CT-0003552,key_context,20.2
CT-0003553,key_context,19.6
CT-0003554,key_context,19.8
CT-0003555,key_context,18.4
CT-0003556,key_context,20.0
CT-0003557,key_context,21.9
CT-0003558,key_context,19.8
CT-0003559,key_context,19.9
CT-0003560,key_context,18.5
CT-0003561,key_context,18.5
CT-0003562,key_context,21.2
CT-0003563,key_context,19.0
CT-0003564,key_context,19.9
CT-0003565,key_context,21.2
CT-0003566,key_context,20.6
CT-0003567,key_context,19.1
CT-0003568,key_context,19.7
CT-0003569,key_context,18.8
CT-0003570,key_context,19.0
CT-0003571,key_context,21.0
CT-0003572,key_context,18.8
CT-0003573,key_context,20.5
CT-0003574,key_context,19.0
CT-0003575,key_context,20.4
CT-0003576,key_context,19.5
CT-0003577,key_context,20.7
CT-0003578,key_context,21.2
CT-0003579,key_context,19.6
CT-0003580,key_context,18.7
CT-0003581,key_context,19.5
CT-0003582,key_context,18.3
CT-0003583,key_context,20.8
CT-0003584,key_context,19.1
CT-0003585,key_context,20.5
CT-0003586,key_context,19.7
CT-0003587,key_context,19.2
CT-0003588,key_context,19.0
CT-0003589,key_context,19.5
CT-0003590,key_context,19.8
CT-0003591,key_context,20.9
CT-0003592,key_context,18.4
CT-0003593,key_context,19.9
CT-0003594,key_context,21.3
CT-0003595,key_context,21.0
CT-0003596,key_context,19.2
CT-0003597,key_context,20.8
CT-0003598,key_context,20.1
CT-0003599,key_context,17.2
CT-0003600,key_context,19.7
CT-0003601,key_context,21.0
CT-0003602,key_context,20.1
CT-0003603,key_context,19.2
CT-0003604,key_context,19.5
CT-0003605,key_context,20.8
CT-0003606,key_context,20.6
CT-0003607,key_context,20.3
CT-0003608,key_context,22.2
CT-0003609,key_context,19.4
CT-0003610,key_context,18.6
CT-0003611,key_context,20.2
CT-0003612,key_context,20.6
CT-0003613,key_context,19.2
CT-0003614,key_context,18.8
CT-0003615,key_context,19.3
CT-0003616,key_context,20.5
CT-0003617,key_context,19.5
CT-0003618,key_context,20.5
CT-0003619,key_context,18.2
CT-0003620,key_context,20.4
CT-0003621,key_context,21.9
CT-0003622,key_context,20.5
CT-0003623,key_context,21.2
CT-0003624,key_context,19.3
CT-0003625,key_context,20.0
CT-0003626,key_context,20.9
CT-0003627,key_context,21.0
CT-0003628,key_context,21.2
CT-0003629,key_context,20.9
CT-0003630,key_context,20.4
CT-0003631,key_context,19.3
CT-0003632,key_context,21.1
CT-0003633,key_context,18.6
CT-0003634,key_context,19.3
CT-0003635,key_context,19.3
CT-0003636,key_context,19.9
CT-0003637,key_context,20.5
CT-0003638,key_context,19.4
CT-0003639,key_context,19.3
CT-0003640,key_context,19.5
CT-0003641,key_context,20.1
CT-0003642,key_context,19.8
CT-0003643,key_context,20.3
CT-0003644,key_context,20.5
CT-0003645,key_context,20.0
CT-0003646,key_context,19.6
CT-0003647,key_context,20.8
CT-0003648,key_context,19.8
CT-0003649,key_context,20.0
CT-0003650,key_context,21.5
CT-0003651,key_context,19.5
CT-0003652,key_context,19.9
CT-0003653,key_context,21.6
CT-0003654,key_context,20.0
CT-0003655,key_context,19.3
CT-0003656,key_context,21.4
CT-0003657,key_context,19.7
CT-0003658,key_context,19.7
CT-0003659,key_context,20.4
CT-0003660,key_context,19.9
CT-0003661,key_context,19.6
CT-0003662,key_context,20.9
CT-0003663,key_context,19.6
CT-0003664,key_context,19.7
CT-0003665,key_context,19.9
CT-0003666,key_context,22.5
CT-0003667,key_context,18.6
CT-0003668,key_context,19.9
CT-0003669,key_context,21.3
CT-0003670,key_context,22.8
CT-0003671,key_context,17.6
CT-0003672,key_context,18.2
CT-0003673,key_context,19.4
CT-0003674,key_context,21.8
CT-0003675,key_context,19.6
CT-0003676,key_context,19.5
CT-0003677,key_context,19.4
CT-0003678,key_context,20.3
CT-0003679,key_context,18.1
CT-0003680,key_context,20.4
CT-0003681,key_context,20.4
CT-0003682,key_context,19.1
CT-0003683,key_context,20.2
CT-0003684,key_context,19.7
CT-0003685,key_context,20.6
CT-0003686,key_context,18.8
CT-0003687,key_context,20.8
CT-0003688,key_context,20.3
CT-0003689,key_context,20.4
CT-0003690,key_context,19.7
CT-0003691,key_context,20.2
CT-0003692,key_context,20.6
CT-0003693,key_context,20.5
CT-0003694,key_context,20.3
CT-0003695,key_context,19.9
CT-0003696,key_context,19.2
CT-0003697,key_context,19.7
CT-0003698,key_context,19.8
CT-0003699,key_context,20.1
CT-0003700,key_context,19.3
CT-0003701,key_context,19.6
CT-0003702,key_context,19.6
CT-0003703,key_context,19.8
CT-0003704,key_context,20.9
CT-0003705,key_context,20.7
CT-0003706,key_context,18.7
CT-0003707,key_context,19.4
CT-0003708,key_context,20.1
CT-0003709,key_context,19.4
CT-0003710,key_context,19.4
CT-0003711,key_context,19.6
CT-0003712,key_context,19.9
CT-0003713,key_context,20.4
CT-0003714,key_context,20.3
CT-0003715,key_context,18.6
CT-0003716,key_context,20.9
CT-0003717,key_context,20.8
CT-0003718,key_context,21.7
CT-0003719,key_context,20.4
CT-0003720,key_context,21.3
CT-0003721,key_context,19.1
CT-0003722,key_context,20.5
CT-0003723,key_context,20.3
CT-0003724,key_context,19.8
CT-0003725,key_context,20.2
CT-0003726,key_context,21.2
CT-0003727,key_context,19.0
CT-0003728,key_context,19.0
CT-0003729,key_context,20.6
CT-0003730,key_context,19.6
CT-0003731,key_context,21.4
CT-0003732,key_context,19.7
CT-0003733,key_context,18.8
CT-0003734,key_context,20.7
CT-0003735,key_context,19.4
CT-0003736,key_context,21.1
CT-0003737,key_context,18.3
CT-0003738,key_context,20.1
CT-0003739,key_context,20.4
CT-0003740,key_context,20.2
CT-0003741,key_context,19.9
CT-0003742,key_context,19.8
CT-0003743,key_context,19.1
CT-0003744,key_context,19.8
CT-0003745,key_context,20.2
CT-0003746,key_context,18.5
CT-0003747,key_context,20.3
CT-0003748,key_context,21.9
CT-0003749,key_context,21.2
CT-0003750,key_context,21.0
CT-0003751,key_context,20.0
CT-0003752,key_context,18.0
CT-0003753,key_context,18.7
CT-0003754,key_context,19.3
CT-0003755,key_context,19.7
CT-0003756,key_context,20.7
CT-0003757,key_context,20.1
CT-0003758,key_context,18.7
CT-0003759,key_context,19.6
CT-0003760,key_context,19.9
CT-0003761,key_context,17.9
CT-0003762,key_context,19.9
CT-0003763,key_context,20.7
CT-0003764,key_context,17.1
CT-0003765,key_context,21.0
CT-0003766,key_context,20.8
CT-0003767,key_context,20.6
CT-0003768,key_context,19.2
CT-0003769,key_context,19.3
CT-0003770,key_context,21.4
CT-0003771,key_context,19.1
CT-0003772,key_context,18.8
CT-0003773,key_context,18.3
CT-0003774,key_context,19.4
CT-0003775,key_context,19.5
CT-0003776,key_context,21.2
CT-0003777,key_context,21.0
CT-0003778,key_context,19.1
CT-0003779,key_context,20.7
CT-0003780,key_context,21.2
CT-0003781,key_context,21.1
CT-0003782,key_context,18.3
CT-0003783,key_context,19.1
CT-0003784,key_context,19.3
CT-0003785,key_context,20.9
CT-0003786,key_context,19.4
CT-0003787,key_context,20.5
CT-0003788,key_context,21.9
CT-0003789,key_context,19.5
CT-0003790,key_context,22.2
CT-0003791,key_context,20.9
CT-0003792,key_context,17.8
CT-0003793,key_context,19.5
CT-0003794,key_context,17.4
CT-0003795,key_context,18.5
CT-0003796,key_context,19.4
CT-0003797,key_context,19.9
CT-0003798,key_context,19.3
CT-0003799,key_context,19.9
CT-0003800,key_context,20.7
CT-0003801,key_context,21.9
CT-0003802,key_context,21.0
CT-0003803,key_context,20.9
CT-0003804,key_context,20.4
CT-0003805,key_context,20.9
CT-0003806,key_context,20.2
CT-0003807,key_context,19.9
CT-0003808,key_context,18.9
CT-0003809,key_context,20.3
CT-0003810,key_context,20.5
CT-0003811,key_context,20.6
CT-0003812,key_context,21.7
CT-0003813,key_context,19.4
CT-0003814,key_context,22.2
CT-0003815,key_context,18.9
CT-0003816,key_context,21.7
CT-0003817,key_context,18.9
CT-0003818,key_context,20.6
CT-0003819,key_context,21.1
CT-0003820,key_context,19.7
CT-0003821,key_context,19.9
CT-0003822,key_context,19.9
CT-0003823,key_context,20.7
CT-0003824,key_context,19.2
CT-0003825,key_context,20.0
CT-0003826,key_context,18.8
CT-0003827,key_context,20.0
CT-0003828,key_context,19.9
CT-0003829,key_context,21.5
CT-0003830,key_context,20.8
CT-0003831,key_context,21.2
CT-0003832,key_context,19.0
CT-0003833,key_context,21.4
CT-0003834,key_context,19.6
CT-0003835,key_context,20.2
CT-0003836,key_context,20.2
CT-0003837,key_context,21.0
CT-0003838,key_context,19.5
CT-0003839,key_context,18.6
CT-0003840,key_context,20.8
CT-0003841,key_context,18.9
CT-0003842,key_context,20.2
CT-0003843,key_context,20.6
CT-0003844,key_context,18.3
CT-0003845,key_context,20.6
CT-0003846,key_context,20.0
CT-0003847,key_context,19.4
CT-0003848,key_context,20.6
CT-0003849,key_context,19.4
CT-0003850,key_context,19.0
CT-0003851,key_context,20.0
CT-0003852,key_context,19.2
CT-0003853,key_context,19.9
CT-0003854,key_context,19.9
CT-0003855,key_context,20.2
CT-0003856,key_context,20.4
CT-0003857,key_context,21.3
CT-0003858,key_context,20.9
CT-0003859,key_context,20.7
CT-0003860,key_context,20.2
