sample_id,mode,payload_bytes,energy_mj,airtime_ms
ES-0002374,CRT,9,12.546,31.85
ES-0002375,CRT,13,11.735,33.39
ES-0002376,CRT,13,12.293,32.62
ES-0002377,CRT,8,13.023,32.91
ES-0002378,CRT,8,12.255,32.56
ES-0002379,CRT,10,13.102,30.4
ES-0002380,CRT,8,12.442,32.65
ES-0002381,CRT,11,11.766,32.47
ES-0002382,CRT,13,12.544,33.13
ES-0002383,CRT,11,12.523,30.16
ES-0002384,CRT,10,12.768,30.16
ES-0002385,CRT,11,12.694,30.3
ES-0002386,CRT,11,12.827,31.85
ES-0002387,CRT,12,11.972,30.08
ES-0002388,CRT,10,12.243,30.82
ES-0002389,CRT,10,12.319,32.62
ES-0002390,CRT,11,12.564,30.5
ES-0002391,CRT,10,11.868,30.9
ES-0002392,CRT,12,12.063,31.03
ES-0002393,CRT,13,13.113,31.17
ES-0002394,CRT,13,12.021,31.69
ES-0002395,CRT,9,12.629,32.02
ES-0002396,CRT,8,12.012,31.09
ES-0002397,CRT,13,12.26,31.44
ES-0002398,CRT,12,12.925,31.32
ES-0002399,CRT,8,12.385,30.85
ES-0002400,CRT,8,12.19,31.15
ES-0002401,CRT,9,12.442,30.23
ES-0002402,CRT,11,12.398,31.81
ES-0002403,CRT,9,12.812,30.32
ES-0002404,CRT,9,12.16,32.37
ES-0002405,CRT,9,12.384,32.26
ES-0002406,CRT,11,12.047,32.8
ES-0002407,CRT,13,12.033,32.03
ES-0002408,CRT,13,12.41,30.75
ES-0002409,CRT,12,12.592,31.23
ES-0002410,CRT,11,12.267,31.33
ES-0002411,CRT,13,12.13,30.49
ES-0002412,CRT,8,12.599,32.42
ES-0002413,CRT,12,11.412,32.08
ES-0002414,CRT,12,12.555,30.09
ES-0002415,CRT,9,12.403,31.0
ES-0002416,CRT,11,12.354,30.22
ES-0002417,CRT,11,12.648,30.05
ES-0002418,CRT,12,12.398,33.01
ES-0002419,CRT,11,12.809,31.93
ES-0002420,CRT,9,12.211,30.45
ES-0002421,CRT,9,12.734,31.12
ES-0002422,CRT,9,12.849,33.22
ES-0002423,CRT,11,13.491,31.9
ES-0002424,CRT,10,12.184,31.81
ES-0002425,CRT,8,12.41,32.32
ES-0002426,CRT,8,11.736,32.23
ES-0002427,CRT,13,12.677,29.56
ES-0002428,CRT,11,12.437,32.02
ES-0002429,CRT,13,12.347,31.31
ES-0002430,CRT,13,13.219,32.43
ES-0002431,CRT,9,11.734,30.86
ES-0002432,CRT,10,12.547,32.34
ES-0002433,CRT,11,12.256,30.66
ES-0002434,CRT,10,12.02,30.99
ES-0002435,CRT,9,12.781,30.71
ES-0002436,CRT,10,12.175,32.59
ES-0002437,CRT,11,12.36,32.9
ES-0002438,CRT,10,12.156,32.23
ES-0002439,CRT,9,12.339,31.42
ES-0002440,CRT,11,12.017,33.53
ES-0002441,CRT,13,12.082,31.4
ES-0002442,CRT,8,11.946,30.63
ES-0002443,CRT,10,12.568,31.74
ES-0002444,CRT,13,12.495,31.65
ES-0002445,CRT,11,11.873,30.55
ES-0002446,CRT,11,12.105,30.12
ES-0002447,CRT,13,12.566,30.81
ES-0002448,CRT,10,12.352,29.48
ES-0002449,CRT,9,12.98,31.57
ES-0002450,CRT,13,11.783,30.6
ES-0002451,CRT,8,13.434,30.91
ES-0002452,CRT,13,12.132,31.85
ES-0002453,CRT,12,12.513,31.61
ES-0002454,CRT,9,11.841,31.39
ES-0002455,CRT,10,13.438,32.45
ES-0002456,CRT,10,13.043,30.37
ES-0002457,CRT,12,12.317,32.21
ES-0002458,CRT,10,12.493,32.01
ES-0002459,CRT,9,12.402,32.82
ES-0002460,CRT,9,11.354,31.26
ES-0002461,CRT,9,12.389,31.51
ES-0002462,CRT,8,12.188,32.53
ES-0002463,CRT,11,12.3,32.47
ES-0002464,CRT,11,12.445,30.73
ES-0002465,CRT,9,12.426,32.39
ES-0002466,CRT,9,11.957,31.49
ES-0002467,CRT,10,12.769,31.54
ES-0002468,CRT,8,12.358,29.51
ES-0002469,CRT,10,12.187,30.2
ES-0002470,CRT,10,12.156,31.92
ES-0002471,CRT,8,11.817,30.37
ES-0002472,CRT,13,12.218,31.65
ES-0002473,CRT,8,12.77,31.3
ES-0002474,CRT,8,12.938,32.23
ES-0002475,CRT,9,12.345,31.88
ES-0002476,CRT,11,11.879,31.77
ES-0002477,CRT,8,12.718,30.39
ES-0002478,CRT,12,13.026,31.94
ES-0002479,CRT,9,12.235,31.0
ES-0002480,CRT,9,12.84,30.65
ES-0002481,CRT,11,13.11,31.98
ES-0002482,CRT,8,12.667,30.24
ES-0002483,CRT,11,12.812,32.67
ES-0002484,CRT,11,12.44,29.43
ES-0002485,CRT,11,12.54,32.45
ES-0002486,CRT,8,12.595,31.37
ES-0002487,CRT,10,11.914,32.17
ES-0002488,CRT,13,12.167,32.36
ES-0002489,CRT,8,12.541,32.26
ES-0002490,CRT,11,12.928,32.19
ES-0002491,CRT,10,11.815,30.07
ES-0002492,CRT,8,12.447,31.76
ES-0002493,CRT,12,13.131,31.1
ES-0002494,CRT,8,12.242,31.73
ES-0002495,CRT,13,12.235,32.33
ES-0002496,CRT,13,12.329,32.22
ES-0002497,CRT,9,12.451,32.27
ES-0002498,CRT,10,12.395,30.76
ES-0002499,CRT,9,12.928,31.74
ES-0002500,CRT,11,13.154,30.28
ES-0002501,CRT,13,12.967,32.53
ES-0002502,CRT,9,12.3,29.49
ES-0002503,CRT,8,12.045,30.82
ES-0002504,CRT,12,12.198,31.32
ES-0002505,CRT,11,11.867,34.08
ES-0002506,CRT,10,12.352,30.43
ES-0002507,CRT,9,12.408,31.17
ES-0002508,CRT,9,11.84,31.73
ES-0002509,CRT,9,12.722,32.01
ES-0002510,CRT,9,12.382,31.08
ES-0002511,CRT,10,12.989,32.18
ES-0002512,CRT,12,13.022,31.61
ES-0002513,CRT,13,12.866,32.21
ES-0002514,CRT,10,12.651,30.66
ES-0002515,CRT,10,12.184,31.83
ES-0002516,CRT,9,12.505,31.01
ES-0002517,CRT,12,13.082,31.99
ES-0002518,CRT,8,12.977,31.21
ES-0002519,CRT,13,13.081,29.35
ES-0002520,CRT,8,12.212,31.4
ES-0002521,CRT,12,12.778,31.11
ES-0002522,CRT,12,11.956,32.5
ES-0002523,CRT,11,12.342,30.23
ES-0002524,CRT,9,11.697,31.18
ES-0002525,CRT,10,12.772,30.72
ES-0002526,CRT,11,11.992,31.68
ES-0002527,CRT,12,12.722,30.75
ES-0002528,CRT,10,12.17,32.35
ES-0002529,CRT,12,12.068,30.28
ES-0002530,CRT,8,12.78,32.96
ES-0002531,CRT,11,12.708,31.75
ES-0002532,CRT,9,12.356,30.06
ES-0002533,CRT,8,12.321,33.09
ES-0002534,CRT,8,12.054,31.29
ES-0002535,CRT,12,12.497,32.74
ES-0002536,CRT,10,13.222,31.48
ES-0002537,CRT,9,11.992,31.86
ES-0002538,CRT,12,12.332,30.59
ES-0002539,CRT,8,12.654,30.75
ES-0002540,CRT,9,12.833,32.24
ES-0002541,CRT,9,12.44,30.44
ES-0002542,CRT,9,12.548,32.07
ES-0002543,CRT,8,11.808,31.53
ES-0002544,CRT,11,11.649,31.79
ES-0002545,CRT,10,12.548,33.06
ES-0002546,CRT,8,12.167,31.32
ES-0002547,CRT,9,12.716,31.31
ES-0002548,CRT,9,12.705,30.88
ES-0002549,CRT,13,13.272,30.23
ES-0002550,CRT,12,12.215,32.16
ES-0002551,CRT,8,12.444,31.93
ES-0002552,CRT,9,11.884,31.02
ES-0002553,CRT,13,12.175,31.92
ES-0002554,CRT,12,12.616,31.65
ES-0002555,CRT,12,12.506,31.14
ES-0002556,CRT,12,12.061,31.09
ES-0002557,CRT,8,13.14,32.1
ES-0002558,CRT,10,12.536,32.26
ES-0002559,CRT,12,13.389,32.61
ES-0002560,CRT,10,12.389,32.54
ES-0002561,CRT,10,12.73,32.09
ES-0002562,CRT,11,12.406,32.17
ES-0002563,CRT,10,12.542,30.48
ES-0002564,CRT,10,12.363,31.76
ES-0002565,CRT,9,12.383,32.09
ES-0002566,CRT,8,12.402,30.13
ES-0002567,CRT,10,12.498,30.59
ES-0002568,CRT,9,12.659,31.17
ES-0002569,CRT,10,11.819,30.31
ES-0002570,CRT,11,12.417,30.66
ES-0002571,CRT,13,11.621,31.88
ES-0002572,CRT,12,12.426,31.18
ES-0002573,CRT,12,12.042,31.88
ES-0002574,CRT,9,13.547,31.21
ES-0002575,CRT,11,12.896,31.29
ES-0002576,CRT,12,11.94,31.25
ES-0002577,CRT,8,12.902,30.99
ES-0002578,CRT,10,12.774,31.78
ES-0002579,CRT,8,12.757,33.17
ES-0002580,CRT,11,12.092,32.69
ES-0002581,CRT,11,12.218,31.81
ES-0002582,CRT,9,11.918,31.23
ES-0002583,CRT,10,12.862,30.72
ES-0002584,CRT,8,12.679,30.59
ES-0002585,CRT,9,12.53,32.9
ES-0002586,CRT,10,11.508,31.65
ES-0002587,CRT,9,12.752,30.97
ES-0002588,CRT,13,12.177,32.8
ES-0002589,CRT,11,11.463,30.27
ES-0002590,CRT,8,13.23,31.74
ES-0002591,CRT,12,12.197,30.41
ES-0002592,CRT,13,12.607,31.63
ES-0002593,CRT,11,12.201,32.92
ES-0002594,CRT,10,12.548,30.9
ES-0002595,CRT,11,12.748,28.25
ES-0002596,CRT,12,12.783,31.6
ES-0002597,CRT,12,12.753,30.36
ES-0002598,CRT,12,12.688,32.65
ES-0002599,CRT,12,12.261,33.54
ES-0002600,CRT,8,13.013,31.43
ES-0002601,CRT,12,12.188,32.02
ES-0002602,CRT,12,12.766,30.59
ES-0002603,CRT,13,12.718,31.09
ES-0002604,CRT,8,12.308,30.67
ES-0002605,CRT,8,12.577,30.52
ES-0002606,CRT,11,12.534,30.49
ES-0002607,CRT,8,12.796,31.66
ES-0002608,CRT,12,12.697,32.16
ES-0002609,CRT,8,13.0,32.56
ES-0002610,CRT,8,12.777,32.83
ES-0002611,CRT,12,12.175,32.12
ES-0002612,CRT,13,12.372,31.72
ES-0002613,CRT,12,12.171,29.74
ES-0002614,CRT,9,12.363,31.53
ES-0002615,CRT,9,12.893,32.65
ES-0002616,CRT,9,12.307,30.77
ES-0002617,CRT,11,12.354,30.23
ES-0002618,CRT,8,12.392,30.34
ES-0002619,CRT,13,12.186,32.53
ES-0002620,CRT,8,13.451,30.63
ES-0002621,CRT,10,12.01,31.28
ES-0002622,CRT,10,12.014,31.06
ES-0002623,CRT,11,12.595,30.11
ES-0002624,CRT,13,13.509,30.05
ES-0002625,CRT,10,12.776,32.91
ES-0002626,CRT,11,12.233,30.89
ES-0002627,CRT,10,12.4,31.34
ES-0002628,CRT,11,12.345,29.49
ES-0002629,CRT,11,11.711,30.96
ES-0002630,CRT,8,13.039,31.98
ES-0002631,CRT,9,12.219,31.93
ES-0002632,CRT,10,12.568,30.39
ES-0002633,CRT,12,12.39,32.93
ES-0002634,CRT,13,12.55,31.17
ES-0002635,CRT,12,12.24,31.26
ES-0002636,CRT,10,12.739,33.29
ES-0002637,CRT,8,11.693,30.62
ES-0002638,CRT,10,12.506,30.54
ES-0002639,CRT,9,12.305,31.35
ES-0002640,CRT,11,12.331,32.35
ES-0002641,CRT,11,12.559,30.9
ES-0002642,CRT,13,12.279,32.01
ES-0002643,CRT,8,13.381,30.85
ES-0002644,CRT,12,12.618,31.73
ES-0002645,CRT,12,12.212,32.91
ES-0002646,CRT,10,12.477,31.56
ES-0002647,CRT,10,11.557,30.38
ES-0002648,CRT,8,12.745,31.52
ES-0002649,CRT,13,12.867,30.86
ES-0002650,CRT,13,12.613,29.3
ES-0002651,CRT,10,12.791,32.3
ES-0002652,CRT,9,12.238,32.52
ES-0002653,CRT,8,11.858,33.18
ES-0002654,CRT,8,12.367,32.97
ES-0002655,CRT,11,11.912,30.43
ES-0002656,CRT,10,12.135,31.25
ES-0002657,CRT,12,13.083,32.23
ES-0002658,CRT,8,12.793,31.52
ES-0002659,CRT,8,12.377,32.54
ES-0002660,CRT,10,12.959,31.44
ES-0002661,CRT,11,13.089,30.93
ES-0002662,CRT,13,12.097,32.77
ES-0002663,CRT,8,12.554,31.25
ES-0002664,CRT,12,11.941,31.35
ES-0002665,CRT,9,12.543,32.97
ES-0002666,CRT,12,12.831,32.31
ES-0002667,CRT,13,12.005,28.4
ES-0002668,CRT,8,12.94,31.67
ES-0002669,CRT,10,11.864,31.7
ES-0002670,CRT,10,11.714,30.23
ES-0002671,CRT,11,11.651,32.38
ES-0002672,CRT,10,12.677,31.38
ES-0002673,CRT,10,12.245,28.3
ES-0002674,CRT,13,13.429,30.41
ES-0002675,CRT,9,12.036,31.1
ES-0002676,CRT,9,12.682,31.76
ES-0002677,CRT,10,12.409,31.27
ES-0002678,CRT,10,12.596,33.61
ES-0002679,CRT,11,12.806,31.09
ES-0002680,CRT,10,12.557,29.92
ES-0002681,CRT,9,12.691,30.91
ES-0002682,CRT,12,12.931,31.49
ES-0002683,CRT,9,12.297,31.51
ES-0002684,CRT,8,12.186,34.1
ES-0002685,CRT,9,12.631,32.11
ES-0002686,CRT,11,12.273,32.45
ES-0002687,CRT,8,12.555,31.92
ES-0002688,CRT,11,12.717,32.28
ES-0002689,CRT,10,12.179,30.44
ES-0002690,CRT,12,12.292,30.35
ES-0002691,CRT,13,13.266,31.82
ES-0002692,CRT,10,12.189,31.89
ES-0002693,CRT,8,12.169,32.83
ES-0002694,CRT,12,12.614,31.93
ES-0002695,CRT,9,12.483,29.06
ES-0002696,CRT,13,13.036,31.73
ES-0002697,CRT,12,12.593,31.24
ES-0002698,CRT,11,12.219,33.8
ES-0002699,CRT,11,11.612,30.31
ES-0002700,CRT,10,11.871,30.89
ES-0002701,CRT,11,12.687,31.98
ES-0002702,CRT,13,12.133,29.99
ES-0002703,CRT,12,12.551,31.53
ES-0002704,CRT,9,12.569,30.56
ES-0002705,CRT,11,12.11,32.36
ES-0002706,CRT,8,12.405,32.16
ES-0002707,CRT,9,12.612,31.75
ES-0002708,CRT,10,11.637,31.8
ES-0002709,CRT,8,11.655,31.8
ES-0002710,CRT,8,12.214,31.63
ES-0002711,CRT,11,13.213,31.5
ES-0002712,CRT,12,12.054,32.89
ES-0002713,CRT,8,12.587,30.59
ES-0002714,CRT,11,11.901,32.43
ES-0002715,CRT,10,12.935,32.75
ES-0002716,CRT,10,12.6,32.38
ES-0002717,CRT,11,12.369,31.94
ES-0002718,CRT,8,12.128,30.86
ES-0002719,CRT,8,11.88,30.72
ES-0002720,CRT,8,12.5,33.44
ES-0002721,CRT,11,11.955,30.13
ES-0002722,CRT,8,13.128,31.71
ES-0002723,CRT,12,12.665,30.57
ES-0002724,CRT,9,12.116,32.8
ES-0002725,CRT,8,12.738,32.44
ES-0002726,CRT,13,12.48,31.98
ES-0002727,CRT,12,12.406,34.13
ES-0002728,CRT,13,12.77,31.21
ES-0002729,CRT,13,12.272,33.12
ES-0002730,CRT,13,11.466,29.7
ES-0002731,CRT,10,12.705,31.85
ES-0002732,CRT,10,12.291,30.21
ES-0002733,CRT,13,13.128,31.49
ES-0002734,CRT,9,12.255,31.64
ES-0002735,CRT,12,12.429,30.74
ES-0002736,CRT,12,12.764,31.93
ES-0002737,CRT,13,12.602,30.06
ES-0002738,CRT,11,12.409,29.98
ES-0002739,CRT,10,12.344,30.27
ES-0002740,CRT,11,12.529,29.6
ES-0002741,CRT,9,12.629,33.3
ES-0002742,CRT,11,12.036,30.54
ES-0002743,CRT,9,12.874,30.11
ES-0002744,CRT,13,12.469,31.94
ES-0002745,CRT,11,12.404,33.75
ES-0002746,CRT,10,12.567,32.05
ES-0002747,CRT,9,12.312,30.24
ES-0002748,CRT,10,11.78,32.05
ES-0002749,CRT,13,11.68,32.97
ES-0002750,CRT,12,12.392,30.95
ES-0002751,CRT,10,11.924,30.03
ES-0002752,CRT,11,12.346,30.35
ES-0002753,CRT,10,12.449,31.24
ES-0002754,CRT,10,12.14,31.47
ES-0002755,CRT,11,12.41,32.81
ES-0002756,CRT,9,12.272,29.09
ES-0002757,CRT,11,13.249,30.89
ES-0002758,CRT,10,12.513,33.32
ES-0002759,CRT,8,12.724,31.73
ES-0002760,CRT,12,12.23,30.51
ES-0002761,CRT,8,12.359,31.16
ES-0002762,CRT,10,12.237,31.19
ES-0002763,CRT,11,12.088,29.8
ES-0002764,CRT,10,13.055,31.63
ES-0002765,CRT,12,12.595,31.41
ES-0002766,CRT,9,12.161,30.14
ES-0002767,CRT,12,12.478,30.3
ES-0002768,CRT,11,12.648,33.49
ES-0002769,CRT,12,12.401,31.45
ES-0002770,CRT,11,12.548,31.41
ES-0002771,CRT,11,12.718,32.27
ES-0002772,CRT,11,12.9,31.89
ES-0002773,CRT,11,12.018,31.62
ES-0002774,CRT,13,12.752,33.24
ES-0002775,CRT,13,12.85,29.95
ES-0002776,CRT,9,12.071,30.8
ES-0002777,CRT,13,12.246,33.14
ES-0002778,CRT,13,12.278,29.67
ES-0002779,CRT,8,11.502,30.68
ES-0002780,CRT,10,13.108,31.12
ES-0002781,CRT,10,12.88,32.48
ES-0002782,CRT,9,11.46,29.23
ES-0002783,CRT,13,12.563,31.13
ES-0002784,CRT,10,12.083,29.56
ES-0002785,CRT,11,12.755,32.35
ES-0002786,CRT,9,11.701,32.62
ES-0002787,CRT,9,12.065,32.66
ES-0002788,CRT,11,12.628,30.89
ES-0002789,CRT,10,12.607,31.53
ES-0002790,CRT,9,11.991,30.46
ES-0002791,CRT,12,11.767,31.89
ES-0002792,CRT,11,13.185,30.92
ES-0002793,CRT,9,13.259,31.43
ES-0002794,CRT,8,12.527,31.65
ES-0002795,CRT,13,12.444,31.7
ES-0002796,CRT,8,12.627,31.13
ES-0002797,CRT,11,12.56,30.9
ES-0002798,CRT,10,11.941,32.09
ES-0002799,CRT,11,12.189,31.52
ES-0002800,CRT,12,13.817,32.93
ES-0002801,CRT,8,12.908,31.07
ES-0002802,CRT,9,12.312,30.8
ES-0002803,CRT,12,12.398,31.59
ES-0002804,CRT,11,12.875,32.34
ES-0002805,CRT,9,12.604,30.64
ES-0002806,CRT,11,11.989,32.17
ES-0002807,CRT,12,12.371,32.92
ES-0002808,CRT,10,12.191,31.02
ES-0002809,CRT,13,12.295,31.45
ES-0002810,CRT,13,12.436,32.5
ES-0002811,CRT,11,12.831,32.02
ES-0002812,CRT,11,11.612,33.13
ES-0002813,CRT,8,12.431,31.59
ES-0002814,CRT,11,12.475,31.94
ES-0002815,CRT,11,11.821,32.39
ES-0002816,CRT,11,12.282,31.95
ES-0002817,CRT,12,12.674,31.21
ES-0002818,CRT,9,12.513,33.11
ES-0002819,CRT,9,12.007,31.07
ES-0002820,CRT,12,12.316,31.65
ES-0002821,CRT,13,13.022,32.42
ES-0002822,CRT,9,12.802,31.45
ES-0002823,CRT,13,11.977,30.64
ES-0002824,CRT,12,12.524,32.7
ES-0002825,CRT,11,11.626,33.0
ES-0002826,CRT,12,12.964,31.69
ES-0002827,CRT,8,12.173,29.52
ES-0002828,CRT,11,12.062,29.81
ES-0002829,CRT,11,12.056,30.98
ES-0002830,CRT,11,12.063,31.6
ES-0002831,CRT,11,11.866,32.88
ES-0002832,CRT,10,12.338,32.57
ES-0002833,CRT,8,12.226,32.14
ES-0002834,CRT,12,12.889,30.6
ES-0002835,CRT,11,12.069,31.72
ES-0002836,CRT,12,11.852,32.52
ES-0002837,CRT,12,12.112,31.45
ES-0002838,CRT,10,12.887,29.79
ES-0002839,CRT,12,12.175,31.47
ES-0002840,CRT,12,12.285,32.1
ES-0002841,CRT,10,12.327,32.22
ES-0002842,CRT,9,12.519,29.18
ES-0002843,CRT,12,12.296,31.87
ES-0002844,CRT,10,12.786,33.09
ES-0002845,CRT,11,12.727,31.87
ES-0002846,CRT,9,11.947,30.42
ES-0002847,CRT,12,13.128,31.35
ES-0002848,CRT,11,12.409,30.17
ES-0002849,CRT,12,12.292,32.58
ES-0002850,CRT,11,12.414,30.14
ES-0002851,CRT,11,12.68,31.72
ES-0002852,CRT,8,12.318,29.62
ES-0002853,CRT,9,12.537,31.3
ES-0002854,CRT,12,11.949,31.87
ES-0002855,CRT,8,12.778,31.47
ES-0002856,CRT,9,12.513,32.26
ES-0002857,CRT,10,12.477,31.04
ES-0002858,CRT,11,12.294,32.69
ES-0002859,CRT,8,12.715,30.34
ES-0002860,CRT,9,12.978,29.66
ES-0002861,CRT,10,12.177,30.27
ES-0002862,CRT,11,12.111,31.11
ES-0002863,CRT,9,12.795,31.87
ES-0002864,CRT,11,13.498,30.46
ES-0002865,CRT,10,12.481,31.61
ES-0002866,CRT,8,11.813,32.44
ES-0002867,CRT,9,11.991,33.03
ES-0002868,CRT,11,12.282,30.81
ES-0002869,CRT,13,13.249,31.46
ES-0002870,CRT,10,12.028,30.27
ES-0002871,CRT,10,12.231,31.01
ES-0002872,CRT,8,12.054,31.74
ES-0002873,CRT,9,12.778,32.21
ES-0002874,CRT,12,12.363,32.14
ES-0002875,CRT,9,13.152,29.09
ES-0002876,CRT,12,12.815,31.25
ES-0002877,CRT,8,11.692,29.86
ES-0002878,CRT,12,12.558,31.67
ES-0002879,CRT,12,12.271,30.65
ES-0002880,CRT,12,12.842,31.3
ES-0002881,CRT,9,13.348,31.43
ES-0002882,CRT,11,12.964,30.39
ES-0002883,CRT,10,12.358,31.67
ES-0002884,CRT,13,12.053,31.65
ES-0002885,CRT,11,12.551,30.76
ES-0002886,CRT,11,13.627,30.11
ES-0002887,CRT,9,12.226,33.59
ES-0002888,CRT,9,12.884,32.04
ES-0002889,CRT,11,12.475,32.26
ES-0002890,CRT,11,13.286,30.32
ES-0002891,CRT,8,11.338,32.55
ES-0002892,CRT,12,12.564,31.95
ES-0002893,CRT,9,12.951,30.22
ES-0002894,CRT,9,12.303,29.46
ES-0002895,CRT,9,12.384,32.17
ES-0002896,CRT,11,12.723,33.25
ES-0002897,CRT,13,12.726,32.04
ES-0002898,CRT,9,12.887,31.37
ES-0002899,CRT,8,12.345,31.02
ES-0002900,CRT,13,12.139,31.8
ES-0002901,CRT,10,12.596,31.68
ES-0002902,CRT,9,12.563,31.47
ES-0002903,CRT,13,12.178,32.99
ES-0002904,CRT,11,11.997,30.04
ES-0002905,CRT,8,11.29,31.64
ES-0002906,CRT,9,11.664,32.31
ES-0002907,CRT,11,12.968,31.56
ES-0002908,CRT,12,12.759,31.18
ES-0002909,CRT,11,12.305,31.6
ES-0002910,CRT,8,13.033,33.31
ES-0002911,CRT,12,12.289,32.56
ES-0002912,CRT,12,12.775,30.56
ES-0002913,CRT,9,11.985,32.4
ES-0002914,CRT,10,12.617,30.24
ES-0002915,CRT,11,11.569,32.72
ES-0002916,CRT,10,12.506,30.4
ES-0002917,CRT,13,12.65,31.34
ES-0002918,CRT,11,12.387,30.99
ES-0002919,CRT,9,12.542,29.68
ES-0002920,CRT,10,12.439,34.12
ES-0002921,CRT,13,12.51,30.75
ES-0002922,CRT,13,13.091,30.11
ES-0002923,CRT,10,12.994,31.21
ES-0002924,CRT,10,12.219,31.65
ES-0002925,CRT,10,12.035,32.29
ES-0002926,CRT,11,13.004,31.73
ES-0002927,CRT,9,12.75,29.95
ES-0002928,CRT,10,11.624,31.19
ES-0002929,CRT,13,12.141,31.64
ES-0002930,CRT,9,12.23,32.26
ES-0002931,CRT,12,11.73,32.07
ES-0002932,CRT,9,12.579,30.91
ES-0002933,CRT,13,12.679,31.52
ES-0002934,CRT,12,11.82,30.96
ES-0002935,CRT,9,12.28,31.24
ES-0002936,CRT,13,12.321,29.38
ES-0002937,CRT,12,12.393,30.9
ES-0002938,CRT,13,12.502,31.31
ES-0002939,CRT,8,12.587,32.02
ES-0002940,CRT,13,12.758,33.14
ES-0002941,CRT,11,12.349,32.85
ES-0002942,CRT,11,12.813,31.68
ES-0002943,CRT,8,12.241,32.26
ES-0002944,CRT,13,12.351,30.67
ES-0002945,CRT,11,11.929,30.61
ES-0002946,CRT,8,12.533,32.24
ES-0002947,CRT,10,12.289,30.36
ES-0002948,CRT,13,12.598,32.34
ES-0002949,CRT,11,12.292,31.88
ES-0002950,CRT,8,11.637,31.84
ES-0002951,CRT,13,12.355,32.01
ES-0002952,CRT,8,12.931,32.5
ES-0002953,CRT,11,12.761,29.92
ES-0002954,CRT,10,12.966,30.59
ES-0002955,CRT,10,11.919,33.47
ES-0002956,CRT,13,13.065,31.58
ES-0002957,CRT,8,12.809,32.3
ES-0002958,CRT,13,12.421,32.96
ES-0002959,CRT,12,12.642,33.82
ES-0002960,CRT,10,12.203,29.54
ES-0002961,CRT,11,12.629,31.53
ES-0002962,CRT,8,12.777,29.89
ES-0002963,CRT,13,12.421,30.89
ES-0002964,CRT,13,12.327,30.96
ES-0002965,CRT,10,12.602,30.95
ES-0002966,CRT,12,12.126,32.76
ES-0002967,CRT,13,12.033,30.7
ES-0002968,CRT,10,11.912,32.43
ES-0002969,CRT,8,12.934,30.67
ES-0002970,CRT,8,12.437,32.29
ES-0002971,CRT,12,13.041,30.41
ES-0002972,CRT,13,12.329,30.83
ES-0002973,CRT,8,12.29,32.16
ES-0002974,CRT,8,13.41,30.42
ES-0002975,CRT,9,12.622,31.41
ES-0002976,CRT,8,11.53,31.89
ES-0002977,CRT,13,12.852,32.52
ES-0002978,CRT,12,12.848,31.09
ES-0002979,CRT,13,12.163,31.19
ES-0002980,CRT,9,12.29,32.55
ES-0002981,CRT,13,11.756,30.23
ES-0002982,CRT,11,11.641,32.05
ES-0002983,CRT,9,12.71,31.8
ES-0002984,CRT,9,12.261,31.4
ES-0002985,CRT,8,12.333,30.13
ES-0002986,CRT,8,12.021,29.72
ES-0002987,CRT,12,12.764,31.56
ES-0002988,CRT,12,12.628,30.03
ES-0002989,CRT,10,12.624,32.76
ES-0002990,CRT,10,12.81,29.72
ES-0002991,CRT,11,12.578,30.87
ES-0002992,CRT,13,12.341,30.56
ES-0002993,CRT,10,11.563,31.17
ES-0002994,CRT,9,12.098,32.33
ES-0002995,CRT,9,12.371,30.83
ES-0002996,CRT,11,12.334,30.31
ES-0002997,CRT,8,12.405,31.32
ES-0002998,CRT,13,12.115,30.95
ES-0002999,CRT,8,12.443,31.37
ES-0003000,CRT,13,12.232,29.87
ES-0003001,CRT,13,12.477,30.65
ES-0003002,CRT,13,12.392,31.51
ES-0003003,CRT,9,12.162,31.63
ES-0003004,CRT,13,12.477,31.25
ES-0003005,CRT,10,11.918,30.7
ES-0003006,CRT,11,12.943,31.11
ES-0003007,CRT,12,12.145,31.43
ES-0003008,CRT,9,12.087,34.28
ES-0003009,CRT,12,12.024,32.32
ES-0003010,CRT,9,12.398,31.72
ES-0003011,CRT,9,12.499,32.89
ES-0003012,CRT,11,12.609,31.72
ES-0003013,CRT,11,12.103,31.24
ES-0003014,CRT,12,12.723,29.72
ES-0003015,CRT,11,13.12,31.35
ES-0003016,CRT,13,12.472,30.65
ES-0003017,CRT,8,12.385,32.06
ES-0003018,CRT,8,12.434,30.45
ES-0003019,CRT,13,11.942,33.21
ES-0003020,CRT,13,11.659,32.24
ES-0003021,CRT,8,12.129,31.85
ES-0003022,CRT,9,12.243,30.51
ES-0003023,CRT,13,12.972,31.86
ES-0003024,CRT,13,12.502,30.93
ES-0003025,CRT,11,12.315,30.48
ES-0003026,CRT,10,12.399,31.46
ES-0003027,CRT,13,12.855,32.61
ES-0003028,CRT,13,12.428,33.44
ES-0003029,CRT,12,12.539,32.28
ES-0003030,CRT,10,12.568,31.19
ES-0003031,CRT,13,12.544,31.48
ES-0003032,CRT,11,12.296,31.08
ES-0003033,CRT,8,12.123,30.36
ES-0003034,CRT,8,12.266,31.7
ES-0003035,CRT,11,12.177,31.53
ES-0003036,CRT,8,12.557,30.19
ES-0003037,CRT,11,12.23,32.3
ES-0003038,CRT,12,12.487,32.81
